,index,text,cluster,tweet_id,created_at,author_id,inbound,week,urgency_score,is_repeat_customer,has_prior_interaction,escalation_risk
7439,7439,erm just brought an out of date sandwich from mention sainsburys mention 132959 wtf whyisitonyourshelf,0,10953,2017-11-01 00:12:13+00:00,118058,True,2017-10-30/2017-11-05,0,True,True,4
9107,9107,mention americanair i don t see the benefit of flying with you guys first a 3 hr delay then my work bag is held i m really sick of the poor service from this company,0,12810,2017-11-01 01:28:05+00:00,118592,True,2017-10-30/2017-11-05,0,True,True,4
7438,7438,mention asktarget we are past very very early even for the west coast can you at least confirm it going online at some point today,2,10952,2017-11-01 00:12:58+00:00,118058,True,2017-10-30/2017-11-05,0,True,True,4
7272,7272,mention safaricom_care hi pls send mpesa menu to 0702364306 thanks in advance,1,10772,2017-11-01 00:38:25+00:00,117993,True,2017-10-30/2017-11-05,0,True,True,4
7270,7270,i sent an email for compensation on 6th november and haven t heard anything back just wanted to check this will still be looked at mention londonmidland,0,10771,2017-11-01 00:44:47+00:00,117993,True,2017-10-30/2017-11-05,0,True,True,4
7267,7267,feeling lucky after finding seat in luggage rack after spending 160 to get to london what is going on with uk transport mention virgintrains,0,10766,2017-11-01 00:27:24+00:00,117992,True,2017-10-30/2017-11-05,0,True,True,4
7260,7260,mention xboxsupport done,1,10759,2017-11-24 10:31:17+00:00,117989,True,2017-11-20/2017-11-26,0,True,True,4
9068,9068,mention 480279 hi we ll be happy to help with your keyboard issue send us a dm thanks,1,12768,2017-11-01 01:41:25+00:00,hulu_support,False,2017-10-30/2017-11-05,2,False,False,4
7251,7251,mention 487690 mention xboxsupport same thing is happening with me pre order the scorpio from the ms store back in august today is release day and i'm xboxless,1,10750,2017-11-01 00:37:56+00:00,117986,True,2017-10-30/2017-11-05,0,True,True,4
7250,7250,mention 132033 we do apologize for the trouble caused to you please share your alternate number as well so we can get back to you if some how we unable to contact you through idea number regards mahindra,2,10749,2017-11-01 00:40:13+00:00,117986,True,2017-10-30/2017-11-05,0,True,True,4
7242,7242,mention o2 i m just confused because if i ordered it today according to your site i d have it by 6 12 and yet i pre ordered and won t get it till the 8 12 i know it s only 2 days but it s the principle,2,10741,2017-11-01 05:12:15+00:00,117983,True,2017-10-30/2017-11-05,0,True,True,4
9077,9077,i am so fed up withmention comcast internet upgrade to 20mbs upload still only get 2mbs after 9pm over 50 complaints deep still not fixed,1,12777,2017-10-31 01:55:13+00:00,118584,True,2017-10-30/2017-11-05,0,True,True,4
7237,7237,mention 321252 hi anindya could you please dm your adobe id so we can look into it for you thanks nr,1,10735,2017-11-01 07:09:08+00:00,117982,True,2017-10-30/2017-11-05,0,True,True,4
9081,9081,mention americanair it says our system is having trouble we have been dealing with customer service and such for over a month now i dm'd you guys,0,12781,2017-11-01 04:12:30+00:00,118585,True,2017-10-30/2017-11-05,0,True,True,4
7234,7234,mention 209535 thanks for reaching out we will dm you for more information team mention 116447,2,10733,2017-11-01 21:32:00+00:00,117981,True,2017-10-30/2017-11-05,0,True,True,4
9089,9089,mention 725883 right back at ya bethany samantha,2,12789,2017-11-01 01:37:05+00:00,118587,True,2017-10-30/2017-11-05,0,True,True,4
7232,7232,mention 277778 we do apologize for the unpleasant experience please dm your idea and alternate number with email details screenshot of the mails for further assistance regards mahindra,2,10731,2017-11-01 09:58:41+00:00,117981,True,2017-10-30/2017-11-05,0,True,True,4
7230,7230,mention 774323 mention azuresupport mention 118056 been getting timeouts and arm instance throttled all morning also,1,10728,2017-11-01 01:11:37+00:00,117981,True,2017-10-30/2017-11-05,0,True,True,4
7226,7226,mention 131789 bitteschön ist uns eine ehre du weißt ja kleine geschenke erhalten die freundschaft schönes wochenende js,2,10722,2017-11-01 14:16:15+00:00,117980,True,2017-10-30/2017-11-05,0,True,True,4
7204,7204,mention 281992 mention askplaystation hey they have more important things to do like advertise snowbaords and other games thus is rediculous though seriously,1,10698,2017-12-01 14:58:15+00:00,117969,True,2017-11-27/2017-12-03,0,True,True,4
7203,7203,mention 570158 what's going on why do you feel this way naej,2,10697,2017-12-01 15:35:10+00:00,117969,True,2017-11-27/2017-12-03,0,True,True,4
7199,7199,my lyft driver is high af,0,10693,2017-11-12 17:35:39+00:00,117968,True,2017-11-06/2017-11-12,0,True,True,4
7191,7191,mention 176828 hola rodrigo sentimos el inconveniente contacta a soporte al cliente por este enlace para reportarlo da,1,10685,2017-11-01 00:14:00+00:00,117965,True,2017-10-30/2017-11-05,0,True,True,4
9095,9095,mention 115830 may be one of the most technologically advanced companies about yet they don't seem to know the difference between a screenshot and downloaded bank statement for verifying my seller account looks like i'm already loosing business over this thanks amazon,1,12796,2017-11-01 01:41:24+00:00,118588,True,2017-10-30/2017-11-05,0,True,True,4
7182,7182,mention 346324 business basic the package allows you create a cug account with 3 50 airtel numbers the subscription fee for the 3 variants are 2 4,1,10676,2017-11-01 00:44:22+00:00,117961,True,2017-10-30/2017-11-05,0,True,True,4
7175,7175,mention 244875 bonjour je suis désolée par rapport à cet incident s n'hésitez pas à soumettre une évaluation sur l'emballage via si votre article est endommagé je vous suggère de le signaler à notre sav en utilisant le lien ft,2,10669,2017-11-01 01:28:36+00:00,117959,True,2017-10-30/2017-11-05,0,True,True,4
9102,9102,mention 640267 hello there i'm sorry to hear this so we can assist you further please can you provide us with your order number via dm thanks cd,2,12803,2017-11-01 01:33:56+00:00,118590,True,2017-10-30/2017-11-05,0,True,True,4
7150,7150,what postseason play had you like tell us with hr4hr and we ll donate 1 tweet up to 500k to mention 120492 for hurricane recovery,0,10643,2017-11-01 01:11:36+00:00,117948,True,2017-10-30/2017-11-05,0,True,True,4
7148,7148,why the hell does mention 115873 always give me the driver that s the furthest away,1,10637,2017-11-01 01:03:39+00:00,117948,True,2017-10-30/2017-11-05,0,True,True,4
7146,7146,mention 115850 sir many people have done fraud in your site they order amazon egv by hacked credit card sir cancel all the order proof available,2,10640,2017-11-01 03:48:03+00:00,117948,True,2017-10-30/2017-11-05,0,True,True,4
7277,7277,mention idea_cares as par offer on my mobile i buy rs 198 pack in which u promised me 14 gb data for 28 days but now refused to data asrequirements,1,10778,2017-10-31 16:28:26+00:00,117994,True,2017-10-30/2017-11-05,0,True,True,4
7283,7283,is there one competent person working at mention 115900 it s incredible the of people that could have prevented me receiving two cable boxes that did not work 1 doesn t power on 2nd doesn t comm w the remote now i get to waste another 45 mins going back and forth to exchange,1,10784,2017-11-01 03:16:10+00:00,117996,True,2017-10-30/2017-11-05,0,True,True,4
7291,7291,hey mention delta what s going on 4 5hr flight delay system meltdown crew are being rude to pax captain is calling pax late,0,10792,2017-11-01 00:48:06+00:00,117999,True,2017-10-30/2017-11-05,0,True,True,4
7371,7371,mention 802582 hello how can we be of assistance today rs,2,10878,2017-11-01 00:41:46+00:00,118030,True,2017-10-30/2017-11-05,0,True,True,4
7437,7437,mention 127285 can you dm us please using the link below i'll give you the number for hr amanda,2,10951,2017-11-01 00:25:20+00:00,118058,True,2017-10-30/2017-11-05,0,True,True,4
7430,7430,mention 515516 entiendo blasco has entrado en contacto con nuestro servicio al cliente para reportar lo sucedido az,2,10944,2017-11-22 11:54:50+00:00,118055,True,2017-11-20/2017-11-26,0,True,True,4
7424,7424,mention virgintrains oh bloody hell i ve just been messaging everyone thinking i was a horrible person for not recognising your initials hahaha mybad,0,7836,2017-10-31 21:54:29+00:00,118052,True,2017-10-30/2017-11-05,2,False,False,4
7420,7420,mention applesupport will there be a new update for ipod 5 this software is so old,1,10935,2017-11-01 01:00:51+00:00,118051,True,2017-10-30/2017-11-05,0,True,True,4
9033,9033,mention virginatlantic,0,12730,2017-11-22 12:21:45+00:00,118568,True,2017-11-20/2017-11-26,0,True,True,4
9041,9041,mention virgintrains can app be updated so that etickets have seat number on them currently you have to exit ticket which seems silly,0,12739,2017-11-01 01:40:02+00:00,118571,True,2017-10-30/2017-11-05,0,True,True,4
7407,7407,mention virgintrains due to the weather any delays on southbound wcml services today,0,10921,2017-11-01 00:56:09+00:00,118045,True,2017-10-30/2017-11-05,0,True,True,4
7400,7400,mention o2 you too,2,10911,2017-11-01 01:05:03+00:00,118042,True,2017-10-30/2017-11-05,0,True,True,4
7399,7399,mention 665092 hello i d like to help with the internet issues you re experiencing could you dm me so we can talk in more detail ek,1,10910,2017-11-01 00:35:46+00:00,AdobeCare,False,2017-10-30/2017-11-05,2,False,False,4
7390,7390,mention 637640 enjoying the book mog poke mog poke meer pureconcentration lovethebear,2,10900,2017-11-01 00:39:44+00:00,118038,True,2017-10-30/2017-11-05,0,True,True,4
7384,7384,mention 546242 sorry for any difficulty please dm account name email address and order so we can look into this for you thx lm,2,10895,2017-11-01 00:58:19+00:00,118036,True,2017-10-30/2017-11-05,0,True,True,4
7382,7382,mention sprintcare did my order go through that s all i want to know,2,10892,2017-11-01 00:39:50+00:00,118036,True,2017-10-30/2017-11-05,0,True,True,4
7360,7360,mention amazonhelp genuinely just want to cancel my membership and never shop with you again at this point none of my things come when they re supposed to what am i paying for,1,10866,2017-10-30 02:33:42+00:00,118023,True,2017-10-30/2017-11-05,2,False,False,4
7310,7310,mention 115911 your secret is safe with me just remember to send me one maj,2,10812,2017-11-01 00:19:11+00:00,118007,True,2017-10-30/2017-11-05,0,True,True,4
7353,7353,mention jetblue mention 306628 stills i can't join as a new user,0,10859,2017-11-06 14:03:05+00:00,118020,True,2017-11-06/2017-11-12,0,True,True,4
9046,9046,mention 364994 sorry to hear this where have you heard or seen this please phil,2,12744,2017-11-02 03:01:07+00:00,118572,True,2017-10-30/2017-11-05,0,True,True,4
7333,7333,i hate wells fargo,0,10836,2017-11-01 01:21:42+00:00,118013,True,2017-10-30/2017-11-05,0,True,True,4
7332,7332,mention askplaystation that worked ty i guess the first time i didn't wait long enough any idea what could have caused it,1,10837,2017-11-01 01:30:03+00:00,118013,True,2017-10-30/2017-11-05,0,True,True,4
7331,7331,mention 603903 hi bailey we never want to leave out your treat mind sharing your order number and bakery cafe location in a dm so we can help,2,10835,2017-11-01 01:11:52+00:00,ChipotleTweets,False,2017-10-30/2017-11-05,2,False,False,4
9058,9058,mention 263898 hi we normally contact customers within a few days when this happens someone should be in touch shortly lewis,2,12756,2017-11-01 02:00:03+00:00,118576,True,2017-10-30/2017-11-05,0,True,True,4
7325,7325,mention askpaypal the support on your website is literally the worst cannot contact customer service but continually redirected to the community help already annoyed with your process and now i am enraged,1,10828,2017-11-01 00:35:51+00:00,ChipotleTweets,False,2017-10-30/2017-11-05,2,False,False,4
7323,7323,mention 158729 the tracking number will typically start with a 1z if you have a question on a package please dm your tracking number mm,2,10826,2017-11-01 00:38:39+00:00,118010,True,2017-10-30/2017-11-05,0,True,True,4
9059,9059,mention applesupport mention 474864 i don t know why but my apple store app opened 2 10 when it was supposed to open 2 01 and because of that it was marked for the 23 30 nov,1,12758,2017-11-01 02:34:07+00:00,117700,True,2017-10-30/2017-11-05,0,True,True,4
7319,7319,mention 297421 hey mark thanks for the feedback we appreciate it we ll get this passed onto the right team mo,2,10823,2017-11-01 01:31:16+00:00,118009,True,2017-10-30/2017-11-05,0,True,True,4
7317,7317,mention 585164 hi helen would you like me to step in and take a look into this lb,2,10820,2017-11-01 00:37:33+00:00,118009,True,2017-10-30/2017-11-05,0,True,True,4
7313,7313,nothing like waking up to an email that your mention 115993 account password has been changed and call customer service but they re office isn t open yet super mention askpaypal,1,10816,2017-11-01 00:41:28+00:00,118008,True,2017-10-30/2017-11-05,0,True,True,4
5592,5592,fuck u mention 115817,2,8398,2017-11-18 16:25:16+00:00,117480,True,2017-11-13/2017-11-19,0,True,True,4
1,1,mention 345515 hi there can you dm me some more info on what you're referring to via this link please robbie,2,2,2017-10-31 22:11:45+00:00,115712,True,2017-10-30/2017-11-05,0,True,True,4
5590,5590,mention 414890 thank you for letting us know tyson,2,8395,2017-11-18 16:22:02+00:00,117480,True,2017-11-13/2017-11-19,0,True,True,4
1927,1927,mention 709473 you are welcome anytime,2,2652,2017-10-31 22:40:23+00:00,116345,True,2017-10-30/2017-11-05,0,True,True,4
1854,1854,mention 400274 tommy thanks for letting us know about the items you like we look forward to your next visit,2,2570,2017-10-31 22:16:47+00:00,116321,True,2017-10-30/2017-11-05,0,True,True,4
1856,1856,mention 272474 i'm on your side and i will make sure everything is as awesome as you are dm me nevinbruce,2,2572,2017-10-31 22:00:12+00:00,116321,True,2017-10-30/2017-11-05,0,True,True,4
1858,1858,mention 392674 please can you follow and dm our page with your order number so i can assist further jr,2,2574,2017-10-31 21:43:12+00:00,116321,True,2017-10-30/2017-11-05,0,True,True,4
1867,1867,mention 544510 exciting news will be pivotal point for preorder dm for more info poxmaphixat,2,2584,2017-10-31 22:11:58+00:00,116323,True,2017-10-30/2017-11-05,0,True,True,4
